#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,32,20,10,2,61:18,43,70
2,Werder Bremen,SVW,32,18,6,8,68:44,24,60
3,FC Schalke 04,S04,32,16,10,6,52:32,20,58
4,Hamburger SV,HSV,32,13,12,7,40:24,16,51
5,VfB Stuttgart,VFB,32,16,3,13,55:51,4,51
6,Bayer Leverkusen,B04,32,14,6,12,55:38,17,48
7,VfL Wolfsburg,WOB,32,13,9,10,50:44,6,48
8,Hannover 96,H96,32,12,10,10,49:50,-1,46
9,Karlsruher SC,KSC,32,11,10,11,37:43,-6,43
10,Eintracht Frankfurt,SGE,32,11,10,11,39:47,-8,43
11,Hertha BSC,BSC,32,11,8,13,37:40,-3,41
12,Borussia Dortmund,BVB,32,10,9,13,46:56,-10,39
13,VfL Bochum,BOC,32,9,11,12,44:51,-7,38
14,Energie Cottbus,FCE,32,8,9,15,33:52,-19,33
15,Arminia Bielefeld,DSC,32,8,8,16,31:56,-25,32
16,1. FC Nürnberg,FCN,32,7,10,15,35:48,-13,31
17,MSV Duisburg,MSV,32,8,5,19,32:48,-16,29
18,FC Hansa Rostock,ROS,32,7,6,19,27:49,-22,27
