#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,34,22,10,2,68:21,47,76
2,Werder Bremen,SVW,34,20,6,8,75:45,30,66
3,FC Schalke 04,S04,34,18,10,6,55:32,23,64
4,Hamburger SV,HSV,34,14,12,8,47:26,21,54
5,VfL Wolfsburg,WOB,34,15,9,10,58:46,12,54
6,VfB Stuttgart,VFB,34,16,4,14,57:57,0,52
7,Bayer Leverkusen,B04,34,15,6,13,57:40,17,51
8,Hannover 96,H96,34,13,10,11,54:56,-2,49
9,Eintracht Frankfurt,SGE,34,12,10,12,43:50,-7,46
10,Hertha BSC,BSC,34,12,8,14,39:44,-5,44
11,Karlsruher SC,KSC,34,11,10,13,38:53,-15,43
12,VfL Bochum,BOC,34,10,11,13,48:54,-6,41
13,Borussia Dortmund,BVB,34,10,10,14,50:62,-12,40
14,Energie Cottbus,FCE,34,9,9,16,35:56,-21,36
15,Arminia Bielefeld,DSC,34,8,10,16,35:60,-25,34
16,1. FC Nürnberg,FCN,34,7,10,17,35:51,-16,31
17,FC Hansa Rostock,ROS,34,8,6,20,30:52,-22,30
18,MSV Duisburg,MSV,34,8,5,21,36:55,-19,29
