#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,3,1,1,9:7,2,10
2,Werder Bremen,SVW,5,3,0,2,12:7,5,9
3,Arminia Bielefeld,DSC,5,3,0,2,7:5,2,9
4,VfL Wolfsburg,WOB,5,3,0,2,6:8,-2,9
5,FC Hansa Rostock,ROS,5,2,2,1,6:5,1,8
5,VfB Stuttgart,VFB,5,2,2,1,6:5,1,8
7,Borussia Dortmund,BVB,5,2,2,1,7:7,0,8
8,Hannover 96,H96,5,2,1,2,7:7,0,7
9,FC Schalke 04,S04,5,2,0,3,3:5,-2,6
10,Hertha BSC,BSC,5,1,2,2,4:4,0,5
11,1. FC Nürnberg,FCN,5,1,2,2,11:13,-2,5
12,1. FSV Mainz 05,M05,5,1,2,2,7:9,-2,5
13,VfL Bochum,BOC,5,1,2,2,7:10,-3,5
14,SC Freiburg,SCF,5,1,1,3,4:12,-8,4
15,1. FC Kaiserslautern,FCK,5,1,0,4,6:11,-5,3
16,Hamburger SV,HSV,5,1,0,4,4:9,-5,3
17,Bor. Mönchengladbach,BMG,5,0,2,3,4:9,-5,2
18,Bayer Leverkusen,B04,5,0,2,3,3:10,-7,2
