#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,12,6,3,3,19:11,8,21
2,Werder Bremen,SVW,11,6,1,4,28:15,13,19
3,FC Schalke 04,S04,11,6,1,4,14:11,3,19
4,Bayern München,FCB,11,5,3,3,16:15,1,18
5,Hamburger SV,HSV,12,5,1,6,20:20,0,16
6,Hannover 96,H96,11,4,3,4,11:12,-1,15
7,Borussia Dortmund,BVB,12,4,3,5,13:19,-6,15
8,1. FC Nürnberg,FCN,12,4,2,6,22:25,-3,14
9,VfB Stuttgart,VFB,12,3,5,4,15:18,-3,14
10,Arminia Bielefeld,DSC,12,4,2,6,13:18,-5,14
11,Bayer Leverkusen,B04,12,3,4,5,15:18,-3,13
12,FC Hansa Rostock,ROS,11,2,4,5,11:20,-9,10
13,VfL Wolfsburg,WOB,11,3,1,7,8:21,-13,10
14,1. FC Kaiserslautern,FCK,11,2,3,6,14:20,-6,9
15,SC Freiburg,SCF,12,1,3,8,9:28,-19,6
16,Bor. Mönchengladbach,BMG,11,0,5,6,6:20,-14,5
17,1. FSV Mainz 05,M05,12,1,2,9,13:28,-15,5
18,VfL Bochum,BOC,11,1,2,8,9:28,-19,5
