#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,3,3,0,0,6:3,3,9
2,VfB Stuttgart,VFB,4,2,2,0,6:3,3,8
3,Bayern München,FCB,4,2,1,1,7:7,0,7
4,Werder Bremen,SVW,3,2,0,1,9:4,5,6
5,Arminia Bielefeld,DSC,3,2,0,1,3:2,1,6
6,FC Hansa Rostock,ROS,3,1,2,0,4:2,2,5
7,1. FC Nürnberg,FCN,4,1,2,1,10:9,1,5
8,Borussia Dortmund,BVB,3,1,2,0,6:5,1,5
9,Hertha BSC,BSC,4,1,2,1,4:3,1,5
10,VfL Bochum,BOC,4,1,2,1,7:7,0,5
11,1. FSV Mainz 05,M05,4,1,2,1,6:7,-1,5
12,SC Freiburg,SCF,3,1,1,1,4:5,-1,4
13,Hannover 96,H96,4,1,1,2,5:7,-2,4
14,1. FC Kaiserslautern,FCK,3,1,0,2,5:6,-1,3
15,Bor. Mönchengladbach,BMG,4,0,2,2,4:6,-2,2
16,Bayer Leverkusen,B04,3,0,1,2,2:7,-5,1
17,FC Schalke 04,S04,3,0,0,3,0:5,-5,0
18,Hamburger SV,HSV,4,0,0,4,2:9,-7,0
