#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,9,3,4,28:18,10,30
2,Hertha BSC,BSC,17,7,5,5,25:18,7,26
3,Borussia Dortmund,BVB,17,7,5,5,23:26,-3,26
4,Werder Bremen,SVW,16,8,1,7,33:21,12,25
5,FC Schalke 04,S04,16,8,1,7,20:20,0,25
6,Hamburger SV,HSV,17,7,2,8,28:28,0,23
7,VfB Stuttgart,VFB,17,5,5,7,20:25,-5,20
8,1. FC Nürnberg,FCN,17,6,2,9,30:38,-8,20
9,Bayer Leverkusen,B04,17,4,6,7,23:26,-3,18
10,Hannover 96,H96,16,5,3,8,13:17,-4,18
11,1. FC Kaiserslautern,FCK,17,4,4,9,23:31,-8,16
12,Arminia Bielefeld,DSC,17,4,4,9,16:28,-12,16
13,VfL Wolfsburg,WOB,16,4,2,10,12:30,-18,14
14,FC Hansa Rostock,ROS,16,3,4,9,13:32,-19,13
15,1. FSV Mainz 05,M05,16,2,4,10,20:33,-13,10
16,VfL Bochum,BOC,16,2,3,11,16:39,-23,9
17,Bor. Mönchengladbach,BMG,16,0,7,9,8:25,-17,7
18,SC Freiburg,SCF,17,1,3,13,12:44,-32,6
