#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,13,6,4,3,22:14,8,22
2,FC Schalke 04,S04,12,7,1,4,16:11,5,22
3,Werder Bremen,SVW,12,6,1,5,28:16,12,19
4,Hamburger SV,HSV,13,6,1,6,24:23,1,19
5,Bayern München,FCB,12,5,3,4,16:16,0,18
6,VfB Stuttgart,VFB,13,4,5,4,17:18,-1,17
7,1. FC Nürnberg,FCN,13,5,2,6,25:27,-2,17
8,Borussia Dortmund,BVB,13,4,4,5,15:21,-6,16
9,Hannover 96,H96,12,4,3,5,11:13,-2,15
10,Arminia Bielefeld,DSC,13,4,2,7,14:20,-6,14
11,Bayer Leverkusen,B04,13,3,4,6,15:19,-4,13
12,FC Hansa Rostock,ROS,12,3,4,5,12:20,-8,13
13,1. FC Kaiserslautern,FCK,12,2,4,6,15:21,-6,10
14,VfL Wolfsburg,WOB,12,3,1,8,8:22,-14,10
15,1. FSV Mainz 05,M05,13,1,3,9,13:28,-15,6
16,SC Freiburg,SCF,13,1,3,9,9:33,-24,6
17,Bor. Mönchengladbach,BMG,12,0,5,7,6:21,-15,5
18,VfL Bochum,BOC,12,1,2,9,10:31,-21,5
