#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,9,3,4,28:18,10,30
2,Werder Bremen,SVW,16,8,1,7,33:21,12,25
3,Hertha BSC,BSC,16,7,4,5,25:18,7,25
4,FC Schalke 04,S04,16,8,1,7,20:20,0,25
5,Hamburger SV,HSV,16,7,2,7,27:26,1,23
6,Borussia Dortmund,BVB,16,6,5,5,21:25,-4,23
7,VfB Stuttgart,VFB,16,5,5,6,20:23,-3,20
8,1. FC Nürnberg,FCN,16,6,2,8,27:32,-5,20
9,Hannover 96,H96,16,5,3,8,13:17,-4,18
10,Bayer Leverkusen,B04,16,4,5,7,21:24,-3,17
11,1. FC Kaiserslautern,FCK,16,4,4,8,21:28,-7,16
12,Arminia Bielefeld,DSC,16,4,3,9,15:27,-12,15
13,VfL Wolfsburg,WOB,16,4,2,10,12:30,-18,14
14,FC Hansa Rostock,ROS,16,3,4,9,13:32,-19,13
15,1. FSV Mainz 05,M05,16,2,4,10,20:33,-13,10
16,VfL Bochum,BOC,16,2,3,11,16:39,-23,9
17,Bor. Mönchengladbach,BMG,16,0,7,9,8:25,-17,7
18,SC Freiburg,SCF,16,1,3,12,11:40,-29,6
