#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,8,4,2,2,13:8,5,14
2,Bayern München,FCB,7,4,1,2,12:10,2,13
3,FC Schalke 04,S04,7,4,0,3,8:6,2,12
4,Arminia Bielefeld,DSC,8,4,0,4,12:11,1,12
5,Werder Bremen,SVW,7,3,1,3,14:10,4,10
6,Hamburger SV,HSV,8,3,1,4,14:11,3,10
7,VfB Stuttgart,VFB,8,2,3,3,8:11,-3,9
8,FC Hansa Rostock,ROS,7,2,3,2,7:10,-3,9
9,VfL Wolfsburg,WOB,7,3,0,4,7:15,-8,9
10,1. FC Nürnberg,FCN,8,2,2,4,15:18,-3,8
11,Hannover 96,H96,7,2,2,3,8:11,-3,8
12,Borussia Dortmund,BVB,8,2,2,4,7:11,-4,8
13,Bayer Leverkusen,B04,8,1,3,4,7:13,-6,6
14,1. FSV Mainz 05,M05,8,1,2,5,12:19,-7,5
15,VfL Bochum,BOC,7,1,2,4,7:14,-7,5
16,1. FC Kaiserslautern,FCK,7,1,1,5,8:15,-7,4
17,SC Freiburg,SCF,8,1,1,6,5:21,-16,4
18,Bor. Mönchengladbach,BMG,7,0,3,4,5:11,-6,3
