#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,6,3,2,1,12:7,5,11
2,Eintracht Frankfurt,SGE,6,3,2,1,6:4,2,11
3,Bayern München,FCB,5,3,1,1,8:4,4,10
4,RB Leipzig,RBL,6,3,0,3,7:8,-1,9
5,FC Augsburg,FCA,5,2,2,1,7:4,3,8
6,Hannover 96,H96,5,2,2,1,6:5,1,8
7,Bor. Mönchengladbach,BMG,5,2,2,1,10:11,-1,8
8,VfL Wolfsburg,WOB,5,1,3,1,6:6,0,6
9,FC Schalke 04,S04,4,2,0,2,4:4,0,6
10,1899 Hoffenheim,TSG,4,1,2,1,8:8,0,5
11,Bayer Leverkusen,B04,5,1,1,3,9:10,-1,4
12,Werder Bremen,SVW,5,0,4,1,2:3,-1,4
13,Hamburger SV,HSV,5,1,0,4,6:11,-5,3
14,Hertha BSC,BSC,4,0,2,2,2:5,-3,2
15,1. FSV Mainz 05,M05,4,0,1,3,1:8,-7,1
16,1. FC Köln,KOE,6,0,1,5,2:13,-11,1
17,SC Freiburg,SCF,5,0,1,4,1:16,-15,1
18,VfB Stuttgart,VFB,5,0,0,5,2:10,-8,0
