#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,3,2,1,0,6:0,6,7
2,Eintracht Frankfurt,SGE,3,2,1,0,2:0,2,7
3,Bayern München,FCB,3,2,0,1,5:2,3,6
4,Hannover 96,H96,3,1,2,0,3:2,1,5
5,1899 Hoffenheim,TSG,2,1,1,0,5:4,1,4
6,Hamburger SV,HSV,2,1,0,1,3:3,0,3
7,FC Augsburg,FCA,2,1,0,1,2:2,0,3
7,FC Schalke 04,S04,2,1,0,1,2:2,0,3
9,VfL Wolfsburg,WOB,2,1,0,1,1:1,0,3
10,RB Leipzig,RBL,3,1,0,2,2:3,-1,3
11,Bor. Mönchengladbach,BMG,2,0,2,0,4:4,0,2
12,Werder Bremen,SVW,3,0,2,1,2:3,-1,2
13,Hertha BSC,BSC,2,0,1,1,1:3,-2,1
14,Bayer Leverkusen,B04,3,0,0,3,3:8,-5,0
15,1. FSV Mainz 05,M05,2,0,0,2,0:5,-5,0
16,VfB Stuttgart,VFB,3,0,0,3,1:7,-6,0
17,SC Freiburg,SCF,2,0,0,2,1:8,-7,0
18,1. FC Köln,KOE,3,0,0,3,0:9,-9,0
