#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,10,7,1,2,27:15,12,22
2,Bayer Leverkusen,B04,10,7,0,3,24:11,13,21
3,Hamburger SV,HSV,10,6,2,2,17:15,2,20
4,Bayern München,FCB,10,5,3,2,22:16,6,18
5,Hertha BSC,BSC,10,5,3,2,14:10,4,18
6,FC Schalke 04,S04,10,4,5,1,15:8,7,17
7,Borussia Dortmund,BVB,10,4,5,1,18:15,3,17
8,VfL Wolfsburg,WOB,10,4,4,2,23:16,7,16
9,VfB Stuttgart,VFB,10,5,1,4,15:12,3,16
10,Werder Bremen,SVW,10,3,4,3,23:22,1,13
11,1. FC Köln,KOE,10,4,1,5,8:12,-4,13
12,Eintracht Frankfurt,SGE,10,2,3,5,11:16,-5,9
13,Karlsruher SC,KSC,10,3,0,7,8:16,-8,9
14,Hannover 96,H96,10,2,3,5,10:20,-10,9
15,Arminia Bielefeld,DSC,10,1,5,4,11:17,-6,8
16,VfL Bochum,BOC,10,1,4,5,13:18,-5,7
17,Bor. Mönchengladbach,BMG,10,2,1,7,9:20,-11,7
18,Energie Cottbus,FCE,10,1,3,6,6:15,-9,6
