#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,6,4,1,1,12:10,2,13
2,Bayer Leverkusen,B04,6,4,0,2,18:10,8,12
3,Werder Bremen,SVW,6,3,2,1,18:12,6,11
4,FC Schalke 04,S04,6,3,2,1,9:5,4,11
5,Borussia Dortmund,BVB,6,3,2,1,12:10,2,11
6,1899 Hoffenheim,TSG,6,3,1,2,14:11,3,10
7,VfB Stuttgart,VFB,6,3,1,2,8:7,1,10
8,VfL Wolfsburg,WOB,6,2,3,1,12:9,3,9
9,Bayern München,FCB,6,2,2,2,12:10,2,8
10,Hertha BSC,BSC,6,2,2,2,7:8,-1,8
11,1. FC Köln,KOE,6,2,1,3,5:8,-3,7
12,Hannover 96,H96,6,2,1,3,6:10,-4,7
13,Arminia Bielefeld,DSC,6,1,3,2,8:10,-2,6
14,Eintracht Frankfurt,SGE,6,1,3,2,6:8,-2,6
15,Karlsruher SC,KSC,6,2,0,4,6:10,-4,6
16,VfL Bochum,BOC,6,1,2,3,7:8,-1,5
17,Energie Cottbus,FCE,6,1,2,3,2:8,-6,5
18,Bor. Mönchengladbach,BMG,6,1,0,5,5:13,-8,3
