#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,31,18,6,7,67:40,27,60
2,Bayern München,FCB,31,18,6,7,64:39,25,60
3,Hertha BSC,BSC,31,18,5,8,46:36,10,59
4,VfB Stuttgart,VFB,31,17,7,7,58:40,18,58
5,Borussia Dortmund,BVB,31,14,13,4,53:33,20,55
6,Hamburger SV,HSV,31,17,4,10,43:43,0,55
7,FC Schalke 04,S04,31,14,7,10,44:30,14,49
8,1899 Hoffenheim,TSG,31,13,9,9,56:45,11,48
9,Bayer Leverkusen,B04,31,13,7,11,54:40,14,46
10,Werder Bremen,SVW,31,11,9,11,57:42,15,42
11,Hannover 96,H96,31,9,9,13,44:60,-16,36
12,1. FC Köln,KOE,31,10,5,16,32:47,-15,35
13,Eintracht Frankfurt,SGE,31,8,9,14,37:50,-13,33
14,VfL Bochum,BOC,31,6,10,15,35:51,-16,28
15,Bor. Mönchengladbach,BMG,31,7,6,18,37:56,-19,27
16,Arminia Bielefeld,DSC,31,4,15,12,27:46,-19,27
17,Energie Cottbus,FCE,31,7,6,18,27:54,-27,27
18,Karlsruher SC,KSC,31,6,5,20,21:50,-29,23
