#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,28,17,6,5,62:34,28,57
2,Bayern München,FCB,28,16,6,6,59:36,23,54
3,Hamburger SV,HSV,28,17,3,8,42:38,4,54
4,Hertha BSC,BSC,28,16,4,8,42:35,7,52
5,VfB Stuttgart,VFB,28,15,6,7,50:37,13,51
6,FC Schalke 04,S04,28,13,7,8,42:27,15,46
7,Borussia Dortmund,BVB,28,11,13,4,45:33,12,46
8,1899 Hoffenheim,TSG,28,12,9,7,54:40,14,45
9,Bayer Leverkusen,B04,28,12,6,10,50:36,14,42
10,Werder Bremen,SVW,28,9,9,10,52:39,13,36
11,Eintracht Frankfurt,SGE,28,8,8,12,36:45,-9,32
12,1. FC Köln,KOE,28,9,5,14,30:43,-13,32
13,Hannover 96,H96,28,7,8,13,39:58,-19,29
14,VfL Bochum,BOC,28,6,10,12,33:44,-11,28
15,Arminia Bielefeld,DSC,28,4,12,12,22:41,-19,24
16,Bor. Mönchengladbach,BMG,28,6,5,17,34:53,-19,23
17,Energie Cottbus,FCE,28,6,5,17,24:51,-27,23
18,Karlsruher SC,KSC,28,5,4,19,20:46,-26,19
