#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,5,3,2,0,9:4,5,11
2,1899 Hoffenheim,TSG,5,3,1,1,10:6,4,10
3,VfB Stuttgart,VFB,5,3,1,1,8:4,4,10
4,Hamburger SV,HSV,5,3,1,1,11:10,1,10
5,Bayer Leverkusen,B04,5,3,0,2,15:8,7,9
6,VfL Wolfsburg,WOB,5,2,3,0,11:7,4,9
7,Werder Bremen,SVW,5,2,2,1,13:8,5,8
8,Bayern München,FCB,5,2,2,1,12:9,3,8
9,Hertha BSC,BSC,5,2,2,1,7:7,0,8
10,Borussia Dortmund,BVB,5,2,2,1,9:10,-1,8
11,VfL Bochum,BOC,5,1,2,2,5:5,0,5
12,Arminia Bielefeld,DSC,5,1,2,2,7:9,-2,5
13,Eintracht Frankfurt,SGE,5,1,2,2,5:7,-2,5
14,1. FC Köln,KOE,5,1,1,3,4:8,-4,4
15,Hannover 96,H96,5,1,1,3,5:10,-5,4
16,Karlsruher SC,KSC,5,1,0,4,4:9,-5,3
17,Bor. Mönchengladbach,BMG,5,1,0,4,5:12,-7,3
18,Energie Cottbus,FCE,5,0,2,3,1:8,-7,2
