#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,7,5,1,1,14:11,3,16
2,1899 Hoffenheim,TSG,7,4,1,2,16:12,4,13
3,VfB Stuttgart,VFB,7,4,1,2,12:8,4,13
4,Bayer Leverkusen,B04,7,4,0,3,18:11,7,12
5,FC Schalke 04,S04,7,3,3,1,11:7,4,12
6,Borussia Dortmund,BVB,7,3,3,1,13:11,2,12
7,Werder Bremen,SVW,7,3,2,2,19:16,3,11
8,Hertha BSC,BSC,7,3,2,2,8:8,0,11
9,VfL Wolfsburg,WOB,7,2,4,1,14:11,3,10
10,1. FC Köln,KOE,7,3,1,3,7:9,-2,10
11,Bayern München,FCB,7,2,3,2,15:13,2,9
12,Karlsruher SC,KSC,7,3,0,4,8:11,-3,9
13,Hannover 96,H96,7,2,2,3,7:11,-4,8
14,VfL Bochum,BOC,7,1,3,3,10:11,-1,6
15,Arminia Bielefeld,DSC,7,1,3,3,9:12,-3,6
16,Eintracht Frankfurt,SGE,7,1,3,3,7:10,-3,6
17,Energie Cottbus,FCE,7,1,2,4,3:10,-7,5
18,Bor. Mönchengladbach,BMG,7,1,0,6,6:15,-9,3
