#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,8,5,2,1,15:12,3,17
2,1899 Hoffenheim,TSG,8,5,1,2,21:14,7,16
3,Bayer Leverkusen,B04,8,5,0,3,20:11,9,15
4,Hertha BSC,BSC,8,4,2,2,10:9,1,14
5,VfL Wolfsburg,WOB,8,3,4,1,18:12,6,13
6,FC Schalke 04,S04,8,3,4,1,12:8,4,13
7,VfB Stuttgart,VFB,8,4,1,3,13:10,3,13
8,Borussia Dortmund,BVB,8,3,4,1,16:14,2,13
9,1. FC Köln,KOE,8,4,1,3,8:9,-1,13
10,Werder Bremen,SVW,8,3,3,2,22:19,3,12
11,Bayern München,FCB,8,3,3,2,16:13,3,12
12,Karlsruher SC,KSC,8,3,0,5,8:12,-4,9
13,Hannover 96,H96,8,2,2,4,9:16,-7,8
14,VfL Bochum,BOC,8,1,4,3,12:13,-1,7
15,Eintracht Frankfurt,SGE,8,1,3,4,7:12,-5,6
16,Arminia Bielefeld,DSC,8,1,3,4,10:16,-6,6
17,Energie Cottbus,FCE,8,1,2,5,3:11,-8,5
18,Bor. Mönchengladbach,BMG,8,1,1,6,8:17,-9,4
