#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,32,19,6,7,70:40,30,63
2,Bayern München,FCB,32,19,6,7,67:39,28,63
3,Hertha BSC,BSC,32,19,5,8,48:37,11,62
4,VfB Stuttgart,VFB,32,18,7,7,60:41,19,61
5,Hamburger SV,HSV,32,18,4,10,46:44,2,58
6,Borussia Dortmund,BVB,32,14,13,5,53:36,17,55
7,1899 Hoffenheim,TSG,32,14,9,9,58:45,13,51
8,FC Schalke 04,S04,32,14,7,11,45:32,13,49
9,Bayer Leverkusen,B04,32,13,7,12,54:43,11,46
10,Werder Bremen,SVW,32,12,9,11,62:42,20,45
11,Hannover 96,H96,32,10,9,13,47:62,-15,39
12,1. FC Köln,KOE,32,10,5,17,33:49,-16,35
13,Eintracht Frankfurt,SGE,32,8,9,15,37:55,-18,33
14,Bor. Mönchengladbach,BMG,32,8,6,18,38:56,-18,30
15,VfL Bochum,BOC,32,6,10,16,36:54,-18,28
16,Arminia Bielefeld,DSC,32,4,15,13,27:48,-21,27
17,Energie Cottbus,FCE,32,7,6,19,27:55,-28,27
18,Karlsruher SC,KSC,32,6,5,21,23:53,-30,23
