#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,13,9,1,3,31:15,16,28
2,1899 Hoffenheim,TSG,13,9,1,3,34:19,15,28
3,Bayern München,FCB,13,7,4,2,29:20,9,25
4,Hertha BSC,BSC,13,7,3,3,18:16,2,24
5,Hamburger SV,HSV,13,7,2,4,20:21,-1,23
6,Borussia Dortmund,BVB,13,5,6,2,24:18,6,21
7,Werder Bremen,SVW,13,5,5,3,31:24,7,20
8,FC Schalke 04,S04,13,5,5,3,19:12,7,20
9,VfL Wolfsburg,WOB,13,5,4,4,28:21,7,19
10,1. FC Köln,KOE,13,6,1,6,14:17,-3,19
11,VfB Stuttgart,VFB,13,5,3,5,18:17,1,18
12,Eintracht Frankfurt,SGE,13,3,4,6,15:23,-8,13
12,Hannover 96,H96,13,3,4,6,15:23,-8,13
14,Bor. Mönchengladbach,BMG,13,3,2,8,14:24,-10,11
15,VfL Bochum,BOC,13,1,7,5,15:20,-5,10
16,Karlsruher SC,KSC,13,3,1,9,12:24,-12,10
17,Arminia Bielefeld,DSC,13,1,6,6,12:22,-10,9
18,Energie Cottbus,FCE,13,2,3,8,7:20,-13,9
