#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,22,13,4,5,35:26,9,43
2,Hamburger SV,HSV,22,13,3,6,34:31,3,42
3,1899 Hoffenheim,TSG,22,12,5,5,49:31,18,41
4,VfL Wolfsburg,WOB,22,11,6,5,45:28,17,39
5,Bayern München,FCB,22,11,6,5,44:30,14,39
6,Bayer Leverkusen,B04,22,11,3,8,44:30,14,36
7,VfB Stuttgart,VFB,22,10,6,6,40:31,9,36
8,FC Schalke 04,S04,22,9,7,6,29:21,8,34
9,Borussia Dortmund,BVB,22,7,12,3,31:25,6,33
10,1. FC Köln,KOE,22,8,5,9,25:30,-5,29
11,Werder Bremen,SVW,22,7,7,8,42:34,8,28
12,Hannover 96,H96,22,6,6,10,28:41,-13,24
13,Eintracht Frankfurt,SGE,22,6,5,11,28:37,-9,23
14,VfL Bochum,BOC,22,4,9,9,27:36,-9,21
15,Arminia Bielefeld,DSC,22,3,11,8,20:33,-13,20
16,Energie Cottbus,FCE,22,5,5,12,20:37,-17,20
17,Karlsruher SC,KSC,22,5,2,15,18:39,-21,17
18,Bor. Mönchengladbach,BMG,22,4,4,14,24:43,-19,16
