#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,5,3,1,1,6:5,1,10
2,Bayer Leverkusen,B04,4,3,0,1,9:5,4,9
3,Bayern München,FCB,4,2,1,1,5:2,3,7
4,Borussia Dortmund,BVB,4,2,1,1,8:9,-1,7
5,Hamburger SV,HSV,5,2,1,2,8:11,-3,7
6,1899 Hoffenheim,TSG,4,2,0,2,14:12,2,6
7,1. FC Köln,KOE,5,2,0,3,5:7,-2,6
8,Werder Bremen,SVW,5,1,2,2,11:12,-1,5
9,Eintracht Frankfurt,SGE,5,1,2,2,7:8,-1,5
10,VfB Stuttgart,VFB,4,1,1,2,4:6,-2,4
11,Energie Cottbus,FCE,4,1,1,2,1:4,-3,4
12,FC Schalke 04,S04,4,0,3,1,5:6,-1,3
13,VfL Wolfsburg,WOB,5,0,3,2,9:12,-3,3
14,Karlsruher SC,KSC,5,1,0,4,5:9,-4,3
15,Arminia Bielefeld,DSC,5,0,3,2,3:8,-5,3
16,VfL Bochum,BOC,5,0,2,3,4:8,-4,2
17,Bor. Mönchengladbach,BMG,4,0,1,3,3:9,-6,1
18,Hannover 96,H96,4,0,1,3,1:10,-9,1
