#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,2,2,0,0,4:2,2,6
2,Bayern München,FCB,2,1,1,0,4:1,3,4
3,Hamburger SV,HSV,2,1,1,0,6:4,2,4
4,VfB Stuttgart,VFB,2,1,1,0,3:1,2,4
5,Bayer Leverkusen,B04,2,1,0,1,4:3,1,3
6,1. FC Köln,KOE,2,1,0,1,3:2,1,3
7,1899 Hoffenheim,TSG,2,1,0,1,5:5,0,3
8,Hertha BSC,BSC,2,1,0,1,3:4,-1,3
9,FC Schalke 04,S04,2,0,2,0,4:4,0,2
9,VfL Wolfsburg,WOB,2,0,2,0,4:4,0,2
11,Eintracht Frankfurt,SGE,2,0,2,0,3:3,0,2
12,Werder Bremen,SVW,2,0,1,1,4:5,-1,1
13,Arminia Bielefeld,DSC,2,0,1,1,1:3,-2,1
14,Energie Cottbus,FCE,2,0,1,1,0:3,-3,1
15,Karlsruher SC,KSC,2,0,0,2,2:4,-2,0
16,VfL Bochum,BOC,2,0,0,2,0:2,-2,0
17,Bor. Mönchengladbach,BMG,2,0,0,2,1:6,-5,0
18,Hannover 96,H96,2,0,0,2,0:5,-5,0
