#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,11,6,2,3,23:14,9,20
2,Bayern München,FCB,12,5,4,3,16:11,5,19
3,1. FC Köln,KOE,11,5,1,5,16:17,-1,16
4,1899 Hoffenheim,TSG,11,4,3,4,25:21,4,15
5,VfB Stuttgart,VFB,11,4,3,4,19:19,0,15
6,Borussia Dortmund,BVB,10,4,3,3,13:15,-2,15
7,Hertha BSC,BSC,10,4,2,4,12:16,-4,14
8,Hamburger SV,HSV,11,4,2,5,16:22,-6,14
9,FC Schalke 04,S04,12,3,4,5,15:15,0,13
10,VfL Wolfsburg,WOB,12,2,5,5,18:21,-3,11
11,Eintracht Frankfurt,SGE,11,3,2,6,11:21,-10,11
12,Energie Cottbus,FCE,12,2,4,6,10:20,-10,10
13,Arminia Bielefeld,DSC,12,1,6,5,8:19,-11,9
14,Werder Bremen,SVW,10,1,3,6,13:18,-5,6
15,VfL Bochum,BOC,10,0,5,5,7:17,-10,5
16,Bor. Mönchengladbach,BMG,11,1,2,8,9:22,-13,5
17,Karlsruher SC,KSC,11,1,1,9,8:23,-15,4
18,Hannover 96,H96,10,0,1,9,6:27,-21,1
