#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,1,1,0,0,3:0,3,3
2,VfB Stuttgart,VFB,1,1,0,0,3:1,2,3
3,Bayer Leverkusen,B04,1,1,0,0,2:0,2,3
3,Hertha BSC,BSC,1,1,0,0,2:0,2,3
5,Borussia Dortmund,BVB,1,1,0,0,3:2,1,3
6,Hamburger SV,HSV,1,0,1,0,2:2,0,1
6,VfL Wolfsburg,WOB,1,0,1,0,2:2,0,1
6,Werder Bremen,SVW,1,0,1,0,2:2,0,1
9,Arminia Bielefeld,DSC,1,0,1,0,1:1,0,1
9,Bayern München,FCB,1,0,1,0,1:1,0,1
9,Eintracht Frankfurt,SGE,1,0,1,0,1:1,0,1
9,FC Schalke 04,S04,1,0,1,0,1:1,0,1
13,Energie Cottbus,FCE,1,0,1,0,0:0,0,1
14,1. FC Köln,KOE,1,0,0,1,1:2,-1,0
14,Karlsruher SC,KSC,1,0,0,1,1:2,-1,0
16,Bor. Mönchengladbach,BMG,1,0,0,1,0:1,-1,0
16,VfL Bochum,BOC,1,0,0,1,0:1,-1,0
18,Hannover 96,H96,1,0,0,1,0:3,-3,0
