#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,7,6,1,0,23:6,17,19
2,VfB Stuttgart,VFB,7,6,0,1,22:8,14,18
3,Bayern München,FCB,7,5,2,0,23:6,17,17
4,Borussia Dortmund,BVB,7,5,2,0,16:8,8,17
5,1899 Hoffenheim,TSG,7,5,0,2,16:11,5,15
6,RB Leipzig,RBL,7,4,2,1,16:6,10,14
7,VfL Wolfsburg,WOB,7,4,0,3,10:9,1,12
8,Eintracht Frankfurt,SGE,7,2,4,1,6:5,1,10
9,SC Freiburg,SCF,7,3,1,3,7:13,-6,10
10,1. FC Heidenheim 1846,HDH,7,2,1,4,10:15,-5,7
11,SV Darmstadt 98,D98,7,2,1,4,12:19,-7,7
12,Bor. Mönchengladbach,BMG,7,1,3,3,13:16,-3,6
13,1. FC Union Berlin,FCU,7,2,0,5,11:14,-3,6
14,Werder Bremen,SVW,7,2,0,5,12:17,-5,6
15,FC Augsburg,FCA,7,1,2,4,10:17,-7,5
16,VfL Bochum,BOC,7,0,4,3,5:19,-14,4
17,1. FSV Mainz 05,M05,7,0,2,5,6:19,-13,2
18,1. FC Köln,KOE,7,0,1,6,4:14,-10,1
