#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,12,11,1,0,37:10,27,34
2,Bayern München,FCB,12,10,2,0,43:9,34,32
3,VfB Stuttgart,VFB,12,9,0,3,31:15,16,27
4,Borussia Dortmund,BVB,12,7,3,2,25:19,6,24
5,RB Leipzig,RBL,12,7,2,3,29:12,17,23
6,1899 Hoffenheim,TSG,12,6,2,4,24:21,3,20
7,Eintracht Frankfurt,SGE,12,4,6,2,18:13,5,18
8,VfL Wolfsburg,WOB,12,5,1,6,17:21,-4,16
9,SC Freiburg,SCF,12,4,3,5,15:23,-8,15
10,FC Augsburg,FCA,12,3,5,4,21:24,-3,14
11,Bor. Mönchengladbach,BMG,12,3,4,5,25:27,-2,13
12,Werder Bremen,SVW,12,3,2,7,18:25,-7,11
13,1. FC Heidenheim 1846,HDH,12,3,2,7,17:26,-9,11
14,VfL Bochum,BOC,12,1,7,4,11:25,-14,10
15,SV Darmstadt 98,D98,12,2,3,7,15:33,-18,9
16,1. FSV Mainz 05,M05,12,1,5,6,12:25,-13,8
17,1. FC Union Berlin,FCU,12,2,1,9,12:27,-15,7
18,1. FC Köln,KOE,12,1,3,8,9:24,-15,6
