#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,20,16,4,0,52:14,38,52
2,Bayern München,FCB,20,16,2,2,59:19,40,50
3,VfB Stuttgart,VFB,20,13,1,6,46:26,20,40
4,Borussia Dortmund,BVB,20,10,7,3,40:26,14,37
5,RB Leipzig,RBL,20,11,3,6,44:26,18,36
6,Eintracht Frankfurt,SGE,20,8,7,5,30:24,6,31
7,SC Freiburg,SCF,20,8,4,8,26:34,-8,28
8,1899 Hoffenheim,TSG,20,7,5,8,37:39,-2,26
9,Werder Bremen,SVW,20,7,5,8,29:32,-3,26
10,1. FC Heidenheim 1846,HDH,20,6,6,8,28:35,-7,24
11,VfL Wolfsburg,WOB,20,6,5,9,25:32,-7,23
12,FC Augsburg,FCA,20,5,7,8,29:37,-8,22
13,Bor. Mönchengladbach,BMG,20,5,6,9,36:41,-5,21
14,VfL Bochum,BOC,20,4,9,7,22:38,-16,21
15,1. FC Union Berlin,FCU,19,5,2,12,18:34,-16,17
16,1. FC Köln,KOE,20,3,6,11,14:34,-20,15
17,1. FSV Mainz 05,M05,19,1,8,10,14:31,-17,11
18,SV Darmstadt 98,D98,20,2,5,13,22:49,-27,11
