#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,10,9,1,0,30:10,20,28
2,Bayern München,FCB,10,8,2,0,38:7,31,26
3,VfB Stuttgart,VFB,10,7,0,3,27:13,14,21
4,Borussia Dortmund,BVB,10,6,3,1,20:15,5,21
5,RB Leipzig,RBL,10,6,2,2,25:9,16,20
6,1899 Hoffenheim,TSG,10,6,0,4,22:19,3,18
7,Eintracht Frankfurt,SGE,10,4,5,1,15:9,6,17
8,SC Freiburg,SCF,10,4,2,4,13:19,-6,14
9,VfL Wolfsburg,WOB,10,4,1,5,15:16,-1,13
10,FC Augsburg,FCA,10,3,3,4,19:22,-3,12
11,Bor. Mönchengladbach,BMG,10,2,4,4,19:23,-4,10
12,Werder Bremen,SVW,10,3,1,6,16:20,-4,10
13,1. FC Heidenheim 1846,HDH,10,3,1,6,15:22,-7,10
14,VfL Bochum,BOC,10,1,5,4,10:24,-14,8
15,SV Darmstadt 98,D98,10,2,1,7,14:32,-18,7
16,1. FC Union Berlin,FCU,10,2,0,8,11:22,-11,6
17,1. FSV Mainz 05,M05,10,1,3,6,11:24,-13,6
18,1. FC Köln,KOE,10,1,2,7,8:22,-14,5
