#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,7,4,5,24:16,8,25
2,Borussia Dortmund,BVB,16,6,6,4,24:21,3,24
3,Bayer Leverkusen,B04,16,7,3,6,23:23,0,24
4,1. FC Kaiserslautern,FCK,16,7,2,7,24:33,-9,23
5,FC Schalke 04,S04,16,6,4,6,29:21,8,22
6,SC Freiburg,SCF,16,5,5,6,15:21,-6,20
7,Hertha BSC,BSC,16,6,0,10,19:30,-11,18
8,VfL Wolfsburg,WOB,16,4,5,7,21:23,-2,17
9,1. FC Köln,KOE,16,4,4,8,23:31,-8,16
10,TSV 1860 München,M60,16,4,4,8,20:30,-10,16
11,Werder Bremen,SVW,16,4,4,8,17:29,-12,16
12,FC Hansa Rostock,ROS,16,4,2,10,12:24,-12,14
13,Hamburger SV,HSV,16,2,5,9,23:33,-10,11
14,SpVgg Unterhaching,UNT,16,1,5,10,11:34,-23,8
15,Eintracht Frankfurt,SGE,16,2,2,12,15:43,-28,8
16,VfL Bochum,BOC,16,2,2,12,10:38,-28,8
17,VfB Stuttgart,VFB,16,0,6,10,10:27,-17,6
18,Energie Cottbus,FCE,16,1,2,13,10:32,-22,5
