#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,6,3,1,2,12:13,-1,10
2,FC Hansa Rostock,ROS,6,3,0,3,5:8,-3,9
3,FC Schalke 04,S04,6,2,1,3,12:9,3,7
4,Bayern München,FCB,5,2,1,2,7:5,2,7
5,1. FC Kaiserslautern,FCK,5,2,1,2,6:6,0,7
6,Bayer Leverkusen,B04,5,1,3,1,7:9,-2,6
6,TSV 1860 München,M60,6,1,3,2,7:9,-2,6
8,Hertha BSC,BSC,5,2,0,3,7:11,-4,6
9,Hamburger SV,HSV,5,1,2,2,12:13,-1,5
10,VfL Wolfsburg,WOB,5,1,1,3,6:8,-2,4
11,Werder Bremen,SVW,6,1,1,4,5:11,-6,4
12,VfL Bochum,BOC,5,1,1,3,2:9,-7,4
13,Energie Cottbus,FCE,6,0,2,4,5:15,-10,2
14,1. FC Köln,KOE,6,0,2,4,4:15,-11,2
15,SC Freiburg,SCF,6,0,2,4,2:13,-11,2
16,VfB Stuttgart,VFB,5,0,1,4,4:12,-8,1
17,SpVgg Unterhaching,UNT,5,0,1,4,3:12,-9,1
18,Eintracht Frankfurt,SGE,6,0,1,5,2:14,-12,1
