#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,3,3,0,0,9:4,5,9
2,FC Schalke 04,S04,3,2,1,0,9:1,8,7
3,Bayern München,FCB,3,2,0,1,6:3,3,6
4,Hamburger SV,HSV,3,1,1,1,8:8,0,4
5,TSV 1860 München,M60,3,1,1,1,5:5,0,4
6,Bayer Leverkusen,B04,3,1,1,1,4:6,-2,4
7,VfL Bochum,BOC,3,1,1,1,2:5,-3,4
8,FC Hansa Rostock,ROS,3,1,0,2,2:6,-4,3
9,SC Freiburg,SCF,3,0,2,1,2:4,-2,2
10,Werder Bremen,SVW,3,0,1,2,3:5,-2,1
11,1. FC Köln,KOE,3,0,1,2,2:5,-3,1
12,Eintracht Frankfurt,SGE,3,0,1,2,2:7,-5,1
13,1. FC Kaiserslautern,FCK,3,0,1,2,0:5,-5,1
14,VfL Wolfsburg,WOB,3,0,0,3,2:7,-5,0
15,SpVgg Unterhaching,UNT,3,0,0,3,1:7,-6,0
16,Hertha BSC,BSC,3,0,0,3,4:11,-7,0
17,VfB Stuttgart,VFB,3,0,0,3,0:7,-7,0
18,Energie Cottbus,FCE,3,0,0,3,2:10,-8,0
