#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,TSV 1860 München,M60,2,1,1,0,5:4,1,4
2,FC Schalke 04,S04,1,1,0,0,4:0,4,3
3,Borussia Dortmund,BVB,1,1,0,0,4:1,3,3
4,Bayern München,FCB,1,1,0,0,3:0,3,3
5,VfL Bochum,BOC,2,1,0,1,1:4,-3,3
6,SC Freiburg,SCF,1,0,1,0,1:1,0,1
7,1. FC Köln,KOE,2,0,1,1,1:2,-1,1
8,Werder Bremen,SVW,2,0,0,2,2:4,-2,0
9,Bayer Leverkusen,B04,1,0,0,1,1:4,-3,0
9,Eintracht Frankfurt,SGE,1,0,0,1,1:4,-3,0
9,Hertha BSC,BSC,1,0,0,1,1:4,-3,0
12,VfL Wolfsburg,WOB,2,0,0,2,1:5,-4,0
13,1. FC Kaiserslautern,FCK,1,0,0,1,0:4,-4,0
13,Hamburger SV,HSV,1,0,0,1,0:4,-4,0
13,SpVgg Unterhaching,UNT,2,0,0,2,0:4,-4,0
16,Energie Cottbus,FCE,2,0,0,2,1:6,-5,0
17,FC Hansa Rostock,ROS,2,0,0,2,0:5,-5,0
17,VfB Stuttgart,VFB,2,0,0,2,0:5,-5,0
