#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,5,3,1,1,10:7,3,10
2,FC Hansa Rostock,ROS,5,3,0,2,5:7,-2,9
3,FC Schalke 04,S04,5,2,1,2,10:6,4,7
4,Bayern München,FCB,4,2,0,2,6:4,2,6
5,Hamburger SV,HSV,4,1,2,1,11:11,0,5
6,Bayer Leverkusen,B04,4,1,2,1,7:9,-2,5
7,TSV 1860 München,M60,5,1,2,2,6:8,-2,5
8,1. FC Kaiserslautern,FCK,4,1,1,2,4:5,-1,4
9,Werder Bremen,SVW,5,1,1,3,4:7,-3,4
10,VfL Bochum,BOC,4,1,1,2,2:7,-5,4
11,VfL Wolfsburg,WOB,4,1,0,3,5:7,-2,3
12,Hertha BSC,BSC,4,1,0,3,6:11,-5,3
13,SC Freiburg,SCF,4,0,2,2,2:5,-3,2
14,VfB Stuttgart,VFB,4,0,1,3,2:9,-7,1
15,SpVgg Unterhaching,UNT,5,0,1,4,3:12,-9,1
16,Energie Cottbus,FCE,5,0,1,4,4:14,-10,1
17,1. FC Köln,KOE,5,0,1,4,4:15,-11,1
18,Eintracht Frankfurt,SGE,5,0,1,4,2:13,-11,1
