#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,4,0,1,10:4,6,12
2,Borussia Dortmund,BVB,5,3,2,0,10:3,7,11
3,Eintracht Frankfurt,SGE,6,3,1,2,10:8,2,10
4,1899 Hoffenheim,TSG,5,3,0,2,12:8,4,9
5,Werder Bremen,SVW,5,3,0,2,9:7,2,9
6,RB Leipzig,RBL,5,2,2,1,7:6,1,8
7,VfL Wolfsburg,WOB,4,2,1,1,6:3,3,7
8,Bayer Leverkusen,B04,5,2,1,2,9:8,1,7
9,FC Augsburg,FCA,5,2,1,2,9:9,0,7
10,Hertha BSC,BSC,5,1,3,1,7:7,0,6
11,Bor. Mönchengladbach,BMG,5,1,2,2,9:10,-1,5
12,SC Freiburg,SCF,5,1,2,2,7:10,-3,5
13,FC Schalke 04,S04,5,1,1,3,4:5,-1,4
14,Hannover 96,H96,6,0,2,4,7:15,-8,2
15,Fortuna Düsseldorf,F95,5,0,2,3,2:14,-12,2
16,1. FC Nürnberg,FCN,5,0,2,3,3:17,-14,2
17,1. FSV Mainz 05,M05,4,0,1,3,1:7,-6,1
18,VfB Stuttgart,VFB,5,0,1,4,4:13,-9,1
