#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,4,0,1,10:4,6,12
2,Werder Bremen,SVW,4,3,0,1,8:5,3,9
3,Borussia Dortmund,BVB,4,2,2,0,9:3,6,8
4,VfL Wolfsburg,WOB,4,2,1,1,6:3,3,7
5,Bayer Leverkusen,B04,5,2,1,2,9:8,1,7
6,FC Augsburg,FCA,5,2,1,2,9:9,0,7
7,Eintracht Frankfurt,SGE,5,2,1,2,7:8,-1,7
8,1899 Hoffenheim,TSG,4,2,0,2,8:7,1,6
9,Hertha BSC,BSC,5,1,3,1,7:7,0,6
10,Bor. Mönchengladbach,BMG,5,1,2,2,9:10,-1,5
11,RB Leipzig,RBL,4,1,2,1,4:6,-2,5
12,FC Schalke 04,S04,5,1,1,3,4:5,-1,4
13,SC Freiburg,SCF,4,1,1,2,6:9,-3,4
14,Hannover 96,H96,5,0,2,3,6:12,-6,2
15,Fortuna Düsseldorf,F95,4,0,2,2,2:11,-9,2
16,1. FSV Mainz 05,M05,4,0,1,3,1:7,-6,1
17,VfB Stuttgart,VFB,5,0,1,4,4:13,-9,1
18,1. FC Nürnberg,FCN,4,0,1,3,1:15,-14,1
