#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,9,0,3,28:14,14,27
2,Borussia Dortmund,BVB,11,6,4,1,17:8,9,22
3,VfL Wolfsburg,WOB,11,6,2,3,19:13,6,20
4,Bayer Leverkusen,B04,11,5,2,4,21:16,5,17
5,RB Leipzig,RBL,11,5,2,4,17:12,5,17
6,1899 Hoffenheim,TSG,10,4,4,2,25:19,6,16
7,Eintracht Frankfurt,SGE,11,4,4,3,17:14,3,16
8,Bor. Mönchengladbach,BMG,12,4,4,4,17:16,1,16
9,Hertha BSC,BSC,11,4,3,4,18:17,1,15
10,Werder Bremen,SVW,11,4,3,4,16:15,1,15
11,1. FSV Mainz 05,M05,11,3,2,6,10:21,-11,11
12,FC Schalke 04,S04,11,2,4,5,12:16,-4,10
13,SC Freiburg,SCF,11,2,4,5,11:19,-8,10
14,Fortuna Düsseldorf,F95,11,2,4,5,10:24,-14,10
15,FC Augsburg,FCA,11,2,2,7,12:21,-9,8
16,Hannover 96,H96,11,0,4,7,11:29,-18,4
17,VfB Stuttgart,VFB,11,1,1,9,7:27,-20,4
18,1. FC Nürnberg,FCN,10,0,2,8,6:31,-25,2
