#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,2,0,1,5:2,3,6
2,Werder Bremen,SVW,3,2,0,1,6:5,1,6
3,Borussia Dortmund,BVB,3,1,2,0,5:3,2,5
4,VfL Wolfsburg,WOB,2,1,1,0,3:1,2,4
5,Hertha BSC,BSC,3,1,1,1,5:5,0,4
6,FC Augsburg,FCA,3,1,1,1,4:4,0,4
7,RB Leipzig,RBL,3,1,1,1,4:6,-2,4
8,1899 Hoffenheim,TSG,3,1,0,2,5:6,-1,3
9,Eintracht Frankfurt,SGE,3,1,0,2,4:6,-2,3
10,SC Freiburg,SCF,3,1,0,2,5:8,-3,3
11,Bayer Leverkusen,B04,3,1,0,2,3:6,-3,3
12,Bor. Mönchengladbach,BMG,3,0,2,1,5:7,-2,2
13,Fortuna Düsseldorf,F95,3,0,2,1,1:4,-3,2
14,1. FSV Mainz 05,M05,3,0,1,2,1:3,-2,1
15,VfB Stuttgart,VFB,3,0,1,2,3:6,-3,1
16,Hannover 96,H96,4,0,1,3,4:10,-6,1
17,1. FC Nürnberg,FCN,3,0,1,2,1:9,-8,1
18,FC Schalke 04,S04,3,0,0,3,2:5,-3,0
