#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,1,1,0,0,5:1,4,3
2,Borussia Dortmund,BVB,1,1,0,0,5:2,3,3
3,1. FC Köln,KOE,1,1,0,0,3:1,2,3
4,1. FSV Mainz 05,M05,1,1,0,0,1:0,1,3
4,VfL Wolfsburg,WOB,1,1,0,0,1:0,1,3
6,1. FC Union Berlin,FCU,1,0,1,0,1:1,0,1
6,Bor. Mönchengladbach,BMG,1,0,1,0,1:1,0,1
8,Arminia Bielefeld,DSC,1,0,1,0,0:0,0,1
9,1899 Hoffenheim,TSG,0,0,0,0,0:0,0,0
9,Bayer Leverkusen,B04,0,0,0,0,0:0,0,0
9,Bayern München,FCB,0,0,0,0,0:0,0,0
9,Eintracht Frankfurt,SGE,0,0,0,0,0:0,0,0
9,Hertha BSC,BSC,0,0,0,0,0:0,0,0
9,RB Leipzig,RBL,0,0,0,0,0:0,0,0
9,SC Freiburg,SCF,0,0,0,0,0:0,0,0
9,SpVgg Greuther Fürth,SGF,0,0,0,0,0:0,0,0
9,VfL Bochum,BOC,0,0,0,0,0:0,0,0
18,FC Augsburg,FCA,1,0,0,1,0:4,-4,0
