#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,7,7,0,0,21:9,12,21
2,Bayern München,FCB,6,5,0,1,22:5,17,15
3,RB Leipzig,RBL,6,5,0,1,20:6,14,15
4,Bor. Mönchengladbach,BMG,6,4,2,0,12:4,8,14
5,1. FC Union Berlin,FCU,7,4,2,1,10:7,3,14
6,1899 Hoffenheim,TSG,6,4,1,1,14:5,9,13
7,1. FSV Mainz 05,M05,7,3,3,1,11:5,6,12
8,1. FC Köln,KOE,6,3,3,0,13:8,5,12
9,SC Freiburg,SCF,6,3,2,1,10:6,4,11
10,VfL Bochum,BOC,5,3,1,1,7:3,4,10
11,VfL Wolfsburg,WOB,6,3,1,2,5:6,-1,10
12,FC Augsburg,FCA,6,3,1,2,9:11,-2,10
13,Bayer Leverkusen,B04,6,3,0,3,10:11,-1,9
14,VfB Stuttgart,VFB,6,2,1,3,12:10,2,7
15,Hertha BSC,BSC,5,2,1,2,6:6,0,7
16,Eintracht Frankfurt,SGE,5,0,4,1,4:5,-1,4
17,Arminia Bielefeld,DSC,7,0,4,3,5:12,-7,4
18,SpVgg Greuther Fürth,SGF,5,0,1,4,3:9,-6,1
