#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,12,1,2,43:12,31,37
2,Borussia Dortmund,BVB,14,11,0,3,41:22,19,33
3,RB Leipzig,RBL,15,10,2,3,38:15,23,32
4,1. FSV Mainz 05,M05,14,9,3,2,28:8,20,30
5,1. FC Köln,KOE,15,8,4,3,24:19,5,28
6,1. FC Union Berlin,FCU,14,8,4,2,19:14,5,28
7,1899 Hoffenheim,TSG,14,8,3,3,29:16,13,27
8,Bayer Leverkusen,B04,14,8,2,4,35:21,14,26
9,SC Freiburg,SCF,14,7,4,3,25:18,7,25
10,VfL Bochum,BOC,15,7,4,4,19:14,5,25
11,Bor. Mönchengladbach,BMG,14,6,4,4,24:22,2,22
12,FC Augsburg,FCA,14,6,4,4,22:20,2,22
13,VfL Wolfsburg,WOB,15,6,2,7,18:19,-1,20
14,VfB Stuttgart,VFB,15,5,3,7,25:30,-5,18
15,Hertha BSC,BSC,15,5,3,7,21:31,-10,18
16,Eintracht Frankfurt,SGE,15,4,5,6,17:19,-2,17
17,Arminia Bielefeld,DSC,14,2,8,4,13:18,-5,14
18,SpVgg Greuther Fürth,SGF,15,3,5,7,13:26,-13,14
