#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,7,7,0,0,21:9,12,21
2,Bayern München,FCB,7,6,0,1,23:5,18,18
3,RB Leipzig,RBL,7,5,0,2,21:9,12,15
4,1. FC Köln,KOE,7,4,3,0,17:9,8,15
5,Bor. Mönchengladbach,BMG,6,4,2,0,12:4,8,14
6,1. FC Union Berlin,FCU,7,4,2,1,10:7,3,14
7,1899 Hoffenheim,TSG,6,4,1,1,14:5,9,13
8,VfL Bochum,BOC,6,4,1,1,9:4,5,13
9,1. FSV Mainz 05,M05,7,3,3,1,11:5,6,12
10,SC Freiburg,SCF,6,3,2,1,10:6,4,11
11,VfB Stuttgart,VFB,7,3,1,3,14:11,3,10
12,FC Augsburg,FCA,6,3,1,2,9:11,-2,10
13,VfL Wolfsburg,WOB,7,3,1,3,6:9,-3,10
14,Bayer Leverkusen,B04,6,3,0,3,10:11,-1,9
15,Hertha BSC,BSC,6,2,2,2,7:7,0,8
16,Eintracht Frankfurt,SGE,6,1,4,1,6:6,0,7
17,Arminia Bielefeld,DSC,7,0,4,3,5:12,-7,4
18,SpVgg Greuther Fürth,SGF,6,0,1,5,6:15,-9,1
