#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,4,3,0,1,5:4,1,9
2,Hamburger SV,HSV,4,2,1,1,8:8,0,7
3,Bayer Leverkusen,B04,3,2,0,1,7:5,2,6
4,1. FC Köln,KOE,4,2,0,2,5:5,0,6
5,Borussia Dortmund,BVB,3,2,0,1,5:6,-1,6
6,Bayern München,FCB,3,1,1,1,4:2,2,4
7,Werder Bremen,SVW,4,1,1,2,10:11,-1,4
8,VfB Stuttgart,VFB,3,1,1,1,3:4,-1,4
9,Energie Cottbus,FCE,3,1,1,1,1:3,-2,4
10,1899 Hoffenheim,TSG,3,1,0,2,9:10,-1,3
11,VfL Wolfsburg,WOB,4,0,3,1,7:8,-1,3
12,Karlsruher SC,KSC,4,1,0,3,5:8,-3,3
13,FC Schalke 04,S04,3,0,2,1,4:5,-1,2
14,Eintracht Frankfurt,SGE,4,0,2,2,4:6,-2,2
14,VfL Bochum,BOC,4,0,2,2,4:6,-2,2
16,Arminia Bielefeld,DSC,3,0,2,1,2:4,-2,2
17,Hannover 96,H96,4,0,1,3,1:10,-9,1
18,Bor. Mönchengladbach,BMG,3,0,0,3,1:7,-6,0
