#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,2,2,0,0,4:2,2,6
2,Hamburger SV,HSV,2,1,1,0,6:4,2,4
3,VfB Stuttgart,VFB,1,1,0,0,3:1,2,3
4,Bayer Leverkusen,B04,1,1,0,0,2:0,2,3
5,1. FC Köln,KOE,2,1,0,1,3:2,1,3
6,1899 Hoffenheim,TSG,2,1,0,1,5:5,0,3
7,Hertha BSC,BSC,2,1,0,1,3:4,-1,3
8,Eintracht Frankfurt,SGE,2,0,2,0,3:3,0,2
9,VfL Wolfsburg,WOB,1,0,1,0,2:2,0,1
10,Arminia Bielefeld,DSC,1,0,1,0,1:1,0,1
10,Bayern München,FCB,1,0,1,0,1:1,0,1
10,FC Schalke 04,S04,1,0,1,0,1:1,0,1
13,Energie Cottbus,FCE,1,0,1,0,0:0,0,1
14,Werder Bremen,SVW,2,0,1,1,4:5,-1,1
15,Karlsruher SC,KSC,1,0,0,1,1:2,-1,0
16,Bor. Mönchengladbach,BMG,1,0,0,1,0:1,-1,0
17,VfL Bochum,BOC,2,0,0,2,0:2,-2,0
18,Hannover 96,H96,2,0,0,2,0:5,-5,0
