#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,4,3,0,1,9:5,4,9
2,Hertha BSC,BSC,4,3,0,1,5:4,1,9
3,Bayern München,FCB,4,2,1,1,5:2,3,7
4,Hamburger SV,HSV,4,2,1,1,8:8,0,7
5,Borussia Dortmund,BVB,4,2,1,1,8:9,-1,7
6,1899 Hoffenheim,TSG,4,2,0,2,14:12,2,6
7,1. FC Köln,KOE,4,2,0,2,5:5,0,6
8,Werder Bremen,SVW,4,1,1,2,10:11,-1,4
9,VfB Stuttgart,VFB,4,1,1,2,4:6,-2,4
10,Energie Cottbus,FCE,4,1,1,2,1:4,-3,4
11,VfL Wolfsburg,WOB,4,0,3,1,7:8,-1,3
12,FC Schalke 04,S04,4,0,3,1,5:6,-1,3
13,Karlsruher SC,KSC,4,1,0,3,5:8,-3,3
14,Eintracht Frankfurt,SGE,4,0,2,2,4:6,-2,2
14,VfL Bochum,BOC,4,0,2,2,4:6,-2,2
16,Arminia Bielefeld,DSC,4,0,2,2,3:8,-5,2
17,Bor. Mönchengladbach,BMG,4,0,1,3,3:9,-6,1
18,Hannover 96,H96,4,0,1,3,1:10,-9,1
