#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,7,4,4,21:16,5,25
2,Bayer Leverkusen,B04,14,7,2,5,26:17,9,23
3,Borussia Dortmund,BVB,14,6,4,4,23:22,1,22
4,VfB Stuttgart,VFB,14,6,3,5,24:24,0,21
5,Hertha BSC,BSC,14,6,2,6,16:21,-5,20
6,FC Schalke 04,S04,15,5,4,6,21:19,2,19
7,1. FC Köln,KOE,15,6,1,8,20:23,-3,19
8,1899 Hoffenheim,TSG,14,4,5,5,28:25,3,17
9,VfL Wolfsburg,WOB,15,4,5,6,23:24,-1,17
10,Hamburger SV,HSV,15,5,2,8,19:30,-11,17
11,Arminia Bielefeld,DSC,15,2,7,6,11:22,-11,13
12,Eintracht Frankfurt,SGE,15,3,4,8,12:28,-16,13
13,VfL Bochum,BOC,14,2,6,6,14:21,-7,12
14,Energie Cottbus,FCE,15,2,4,9,11:28,-17,10
15,Bor. Mönchengladbach,BMG,14,2,3,9,14:28,-14,9
16,Werder Bremen,SVW,14,1,5,8,15:22,-7,8
17,Karlsruher SC,KSC,15,2,1,12,9:27,-18,7
18,Hannover 96,H96,14,0,2,12,11:40,-29,2
