#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,5,2,1,13:6,7,17
2,Bayer Leverkusen,B04,7,4,1,2,15:10,5,13
3,Borussia Dortmund,BVB,7,4,1,2,11:11,0,13
4,Hertha BSC,BSC,7,4,1,2,10:12,-2,13
5,1899 Hoffenheim,TSG,7,4,0,3,20:15,5,12
6,FC Schalke 04,S04,8,2,3,3,11:10,1,9
7,1. FC Köln,KOE,8,3,0,5,10:13,-3,9
8,Hamburger SV,HSV,8,2,2,4,10:17,-7,8
9,Energie Cottbus,FCE,8,2,2,4,6:13,-7,8
10,Eintracht Frankfurt,SGE,8,2,2,4,9:18,-9,8
11,Werder Bremen,SVW,7,1,3,3,12:14,-2,6
12,VfB Stuttgart,VFB,7,1,2,4,7:14,-7,5
13,VfL Bochum,BOC,7,0,4,3,6:10,-4,4
14,VfL Wolfsburg,WOB,8,0,4,4,11:17,-6,4
15,Bor. Mönchengladbach,BMG,7,1,1,5,6:15,-9,4
16,Arminia Bielefeld,DSC,8,0,4,4,4:14,-10,4
17,Karlsruher SC,KSC,8,1,0,7,8:17,-9,3
18,Hannover 96,H96,7,0,1,6,2:19,-17,1
