#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,7,2,2,15:6,9,23
2,VfB Stuttgart,VFB,11,5,2,4,11:11,0,17
3,1. FC Kaiserslautern,FCK,11,5,1,5,13:20,-7,16
4,FC Schalke 04,S04,11,4,3,4,16:15,1,15
5,Hamburger SV,HSV,10,3,5,2,17:15,2,14
6,Bayer Leverkusen,B04,9,3,4,2,9:11,-2,13
7,Werder Bremen,SVW,9,3,3,3,18:14,4,12
8,Borussia Dortmund,BVB,9,3,3,3,8:5,3,12
9,Hertha BSC,BSC,11,3,3,5,11:25,-14,12
10,VfL Wolfsburg,WOB,10,1,7,2,11:16,-5,10
11,TSV 1860 München,M60,9,2,3,4,9:15,-6,9
12,Eintracht Frankfurt,SGE,11,2,1,8,9:20,-11,7
13,SC Freiburg,SCF,10,1,3,6,9:20,-11,6
14,SSV Ulm 1846,ULM,10,1,3,6,8:21,-13,6
15,MSV Duisburg,MSV,10,1,2,7,9:25,-16,5
16,Arminia Bielefeld,DSC,9,1,1,7,5:21,-16,4
17,FC Hansa Rostock,ROS,9,0,3,6,9:25,-16,3
18,SpVgg Unterhaching,UNT,10,0,2,8,7:19,-12,2
