#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,10,4,3,23:11,12,34
2,Bayer Leverkusen,B04,17,8,6,3,30:19,11,30
3,VfB Stuttgart,VFB,17,8,4,5,22:19,3,28
4,1. FC Kaiserslautern,FCK,17,7,2,8,23:31,-8,23
5,Hamburger SV,HSV,17,5,7,5,26:28,-2,22
6,Borussia Dortmund,BVB,17,5,6,6,20:17,3,21
7,Hertha BSC,BSC,17,5,4,8,16:32,-16,19
8,VfL Wolfsburg,WOB,17,3,9,5,22:32,-10,18
9,FC Schalke 04,S04,17,4,5,8,21:27,-6,17
10,TSV 1860 München,M60,17,3,8,6,19:28,-9,17
11,Werder Bremen,SVW,17,3,5,9,24:27,-3,14
12,SC Freiburg,SCF,17,2,6,9,16:31,-15,12
13,Arminia Bielefeld,DSC,17,3,3,11,18:37,-19,12
14,Eintracht Frankfurt,SGE,17,3,2,12,13:30,-17,11
15,FC Hansa Rostock,ROS,17,1,7,9,19:38,-19,10
16,SSV Ulm 1846,ULM,17,2,4,11,14:39,-25,10
17,SpVgg Unterhaching,UNT,17,2,3,12,18:32,-14,9
18,MSV Duisburg,MSV,17,2,2,13,17:46,-29,8
