#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,5,3,1,1,7:2,5,10
2,FC Schalke 04,S04,5,3,1,1,8:4,4,10
3,Bayern München,FCB,5,3,1,1,7:5,2,10
4,Werder Bremen,SVW,5,2,2,1,12:6,6,8
5,Hamburger SV,HSV,5,2,2,1,7:6,1,8
6,VfB Stuttgart,VFB,5,2,1,2,3:6,-3,7
7,Bayer Leverkusen,B04,5,1,3,1,3:4,-1,6
8,TSV 1860 München,M60,5,1,2,2,5:7,-2,5
9,Eintracht Frankfurt,SGE,5,1,1,3,5:9,-4,4
10,Arminia Bielefeld,DSC,5,1,1,3,4:10,-6,4
11,1. FC Kaiserslautern,FCK,5,1,1,3,6:14,-8,4
12,Hertha BSC,BSC,5,0,3,2,5:11,-6,3
13,VfL Wolfsburg,WOB,5,0,3,2,4:10,-6,3
14,SC Freiburg,SCF,5,0,2,3,3:7,-4,2
15,SSV Ulm 1846,ULM,5,0,2,3,5:12,-7,2
16,MSV Duisburg,MSV,5,0,1,4,5:11,-6,1
17,SpVgg Unterhaching,UNT,5,0,0,5,2:10,-8,0
18,FC Hansa Rostock,ROS,5,0,0,5,3:17,-14,0
