#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,7,2,3,15:8,7,23
2,VfB Stuttgart,VFB,12,6,2,4,14:12,2,20
3,1. FC Kaiserslautern,FCK,13,6,1,6,16:23,-7,19
4,Bayer Leverkusen,B04,11,4,5,2,13:13,0,17
5,Hamburger SV,HSV,12,3,6,3,22:21,1,15
6,FC Schalke 04,S04,13,4,3,6,18:22,-4,15
7,Borussia Dortmund,BVB,12,3,5,4,10:8,2,14
8,Hertha BSC,BSC,13,3,4,6,12:28,-16,13
9,Werder Bremen,SVW,11,3,3,5,22:20,2,12
10,VfL Wolfsburg,WOB,12,1,8,3,14:22,-8,11
11,TSV 1860 München,M60,12,2,5,5,13:21,-8,11
12,Eintracht Frankfurt,SGE,13,3,1,9,12:24,-12,10
13,SSV Ulm 1846,ULM,12,2,3,7,11:26,-15,9
14,SC Freiburg,SCF,12,1,4,7,12:26,-14,7
15,SpVgg Unterhaching,UNT,12,1,2,9,10:21,-11,5
16,Arminia Bielefeld,DSC,11,1,2,8,6:24,-18,5
17,MSV Duisburg,MSV,12,1,2,9,10:32,-22,5
18,FC Hansa Rostock,ROS,11,0,4,7,13:30,-17,4
