#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,4,1,1,8:5,3,13
2,Borussia Dortmund,BVB,5,3,1,1,7:2,5,10
3,FC Schalke 04,S04,6,3,1,2,9:6,3,10
4,VfB Stuttgart,VFB,6,3,1,2,5:6,-1,10
5,Werder Bremen,SVW,6,2,3,1,14:8,6,9
6,Hamburger SV,HSV,6,2,3,1,10:9,1,9
7,Bayer Leverkusen,B04,6,1,4,1,4:5,-1,7
8,TSV 1860 München,M60,5,1,2,2,5:7,-2,5
9,Eintracht Frankfurt,SGE,5,1,1,3,5:9,-4,4
10,Arminia Bielefeld,DSC,5,1,1,3,4:10,-6,4
11,1. FC Kaiserslautern,FCK,5,1,1,3,6:14,-8,4
12,VfL Wolfsburg,WOB,5,0,3,2,4:10,-6,3
13,Hertha BSC,BSC,6,0,3,3,5:15,-10,3
14,SC Freiburg,SCF,5,0,2,3,3:7,-4,2
15,SSV Ulm 1846,ULM,5,0,2,3,5:12,-7,2
16,MSV Duisburg,MSV,6,0,1,5,5:14,-9,1
17,SpVgg Unterhaching,UNT,6,0,0,6,3:12,-9,0
18,FC Hansa Rostock,ROS,5,0,0,5,3:17,-14,0
