#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,7,2,3,15:8,7,23
2,VfB Stuttgart,VFB,12,6,2,4,14:12,2,20
3,Bayer Leverkusen,B04,11,4,5,2,13:13,0,17
4,1. FC Kaiserslautern,FCK,12,5,1,6,14:22,-8,16
5,Hamburger SV,HSV,12,3,6,3,22:21,1,15
6,FC Schalke 04,S04,12,4,3,5,17:18,-1,15
7,Borussia Dortmund,BVB,11,3,5,3,10:7,3,14
8,Werder Bremen,SVW,11,3,3,5,22:20,2,12
9,Hertha BSC,BSC,12,3,3,6,12:28,-16,12
10,VfL Wolfsburg,WOB,11,1,8,2,13:18,-5,11
11,TSV 1860 München,M60,11,2,4,5,11:19,-8,10
12,SC Freiburg,SCF,11,1,4,6,10:21,-11,7
13,Eintracht Frankfurt,SGE,12,2,1,9,10:24,-14,7
14,SSV Ulm 1846,ULM,11,1,3,7,9:25,-16,6
15,SpVgg Unterhaching,UNT,12,1,2,9,10:21,-11,5
16,Arminia Bielefeld,DSC,11,1,2,8,6:24,-18,5
17,MSV Duisburg,MSV,12,1,2,9,10:32,-22,5
18,FC Hansa Rostock,ROS,11,0,4,7,13:30,-17,4
