#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,10,4,3,23:11,12,34
2,Bayer Leverkusen,B04,16,8,6,2,30:17,13,30
3,VfB Stuttgart,VFB,17,8,4,5,22:19,3,28
4,1. FC Kaiserslautern,FCK,17,7,2,8,23:31,-8,23
5,Hamburger SV,HSV,16,5,6,5,25:27,-2,21
6,Hertha BSC,BSC,17,5,4,8,16:32,-16,19
7,Borussia Dortmund,BVB,16,4,6,6,17:17,0,18
8,VfL Wolfsburg,WOB,17,3,9,5,22:32,-10,18
9,FC Schalke 04,S04,17,4,5,8,21:27,-6,17
10,TSV 1860 München,M60,16,3,7,6,18:27,-9,16
11,Werder Bremen,SVW,16,3,5,8,23:24,-1,14
12,SC Freiburg,SCF,16,2,6,8,15:29,-14,12
13,Eintracht Frankfurt,SGE,17,3,2,12,13:30,-17,11
14,Arminia Bielefeld,DSC,16,3,2,11,15:34,-19,11
15,SSV Ulm 1846,ULM,16,2,4,10,13:37,-24,10
16,SpVgg Unterhaching,UNT,17,2,3,12,18:32,-14,9
17,MSV Duisburg,MSV,17,2,2,13,17:46,-29,8
18,FC Hansa Rostock,ROS,16,0,7,9,17:38,-21,7
