#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,7,4,3,17:10,7,25
2,Bayer Leverkusen,B04,13,6,5,2,24:15,9,23
3,VfB Stuttgart,VFB,14,7,2,5,16:16,0,23
4,1. FC Kaiserslautern,FCK,15,7,2,6,20:26,-6,23
5,Hamburger SV,HSV,14,5,6,3,25:21,4,21
6,VfL Wolfsburg,WOB,14,3,8,3,22:26,-4,17
7,FC Schalke 04,S04,14,4,3,7,19:24,-5,15
8,Borussia Dortmund,BVB,14,3,5,6,13:14,-1,14
9,Werder Bremen,SVW,13,3,4,6,23:22,1,13
10,Hertha BSC,BSC,14,3,4,7,12:29,-17,13
11,TSV 1860 München,M60,14,2,6,6,14:24,-10,12
12,SC Freiburg,SCF,14,2,5,7,15:28,-13,11
13,Eintracht Frankfurt,SGE,15,3,2,10,12:25,-13,11
14,SSV Ulm 1846,ULM,14,2,3,9,11:31,-20,9
15,Arminia Bielefeld,DSC,14,2,2,10,11:30,-19,8
16,MSV Duisburg,MSV,14,2,2,10,15:35,-20,8
17,SpVgg Unterhaching,UNT,14,1,3,10,15:27,-12,6
18,FC Hansa Rostock,ROS,14,0,6,8,15:33,-18,6
