#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,22,14,5,3,37:15,22,47
2,Bayer Leverkusen,B04,22,14,3,5,51:27,24,45
3,1. FC Kaiserslautern,FCK,22,13,3,6,43:28,15,42
4,FC Schalke 04,S04,22,12,5,5,35:22,13,41
5,Werder Bremen,SVW,22,12,3,7,35:26,9,39
6,Bayern München,FCB,22,11,5,6,39:19,20,38
7,Hertha BSC,BSC,22,10,6,6,33:27,6,36
8,TSV 1860 München,M60,22,10,3,9,34:35,-1,33
9,VfB Stuttgart,VFB,22,8,7,7,27:24,3,31
10,VfL Wolfsburg,WOB,22,8,6,8,36:31,5,30
11,Hamburger SV,HSV,22,7,6,9,33:35,-2,27
12,FC Hansa Rostock,ROS,22,7,4,11,22:29,-7,25
13,SC Freiburg,SCF,22,5,8,9,25:35,-10,23
14,1. FC Nürnberg,FCN,22,6,4,12,21:38,-17,22
15,Bor. Mönchengladbach,BMG,22,4,8,10,23:35,-12,20
16,Energie Cottbus,FCE,22,5,5,12,19:38,-19,20
17,FC St. Pauli,STP,22,3,6,13,23:43,-20,15
18,1. FC Köln,KOE,22,3,5,14,11:40,-29,14
