#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,14,11,3,0,37:15,22,36
2,Bayern München,FCB,14,10,2,2,30:5,25,32
3,Borussia Dortmund,BVB,14,10,1,3,24:9,15,31
4,1. FC Kaiserslautern,FCK,14,9,1,4,30:20,10,28
5,Werder Bremen,SVW,14,8,2,4,22:15,7,26
6,Hertha BSC,BSC,14,7,3,4,23:18,5,24
7,VfB Stuttgart,VFB,14,6,4,4,17:14,3,22
8,FC Schalke 04,S04,14,6,4,4,16:17,-1,22
9,TSV 1860 München,M60,14,5,2,7,19:27,-8,17
10,SC Freiburg,SCF,14,4,4,6,19:23,-4,16
11,VfL Wolfsburg,WOB,14,4,3,7,21:20,1,15
12,Bor. Mönchengladbach,BMG,14,3,5,6,16:21,-5,14
13,Hamburger SV,HSV,14,3,4,7,15:22,-7,13
14,FC Hansa Rostock,ROS,14,3,4,7,12:20,-8,13
15,Energie Cottbus,FCE,14,3,4,7,13:25,-12,13
16,1. FC Nürnberg,FCN,14,3,2,9,10:24,-14,11
17,1. FC Köln,KOE,14,3,2,9,11:26,-15,11
18,FC St. Pauli,STP,14,1,4,9,13:27,-14,7
