#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,8,1,1,25:4,21,25
2,Bayer Leverkusen,B04,10,7,3,0,25:11,14,24
3,1. FC Kaiserslautern,FCK,10,8,0,2,24:14,10,24
4,Borussia Dortmund,BVB,10,6,1,3,15:8,7,19
5,FC Schalke 04,S04,10,5,2,3,12:12,0,17
6,VfB Stuttgart,VFB,10,4,3,3,12:13,-1,15
7,Werder Bremen,SVW,10,4,2,4,15:14,1,14
8,Hertha BSC,BSC,10,4,2,4,14:16,-2,14
9,Hamburger SV,HSV,10,3,3,4,14:14,0,12
10,Bor. Mönchengladbach,BMG,10,3,3,4,13:13,0,12
11,SC Freiburg,SCF,10,3,3,4,13:14,-1,12
12,Energie Cottbus,FCE,10,3,2,5,12:20,-8,11
13,TSV 1860 München,M60,10,3,2,5,11:19,-8,11
14,VfL Wolfsburg,WOB,10,2,3,5,13:16,-3,9
15,FC Hansa Rostock,ROS,10,2,3,5,10:16,-6,9
16,1. FC Köln,KOE,10,2,2,6,7:18,-11,8
17,FC St. Pauli,STP,10,1,4,5,11:15,-4,7
18,1. FC Nürnberg,FCN,10,2,1,7,7:16,-9,7
