#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,32,20,6,6,75:36,39,66
2,Borussia Dortmund,BVB,32,19,7,6,56:29,27,64
3,Bayern München,FCB,32,18,8,6,61:23,38,62
4,FC Schalke 04,S04,32,18,7,7,51:32,19,61
5,Hertha BSC,BSC,32,17,7,8,58:36,22,58
6,Werder Bremen,SVW,32,16,5,11,50:39,11,53
7,1. FC Kaiserslautern,FCK,32,16,5,11,55:49,6,53
8,VfB Stuttgart,VFB,32,12,10,10,40:37,3,46
9,TSV 1860 München,M60,32,14,4,14,52:54,-2,46
10,VfL Wolfsburg,WOB,32,12,7,13,55:47,8,43
11,Hamburger SV,HSV,32,10,10,12,45:49,-4,40
12,Bor. Mönchengladbach,BMG,32,9,11,12,38:48,-10,38
13,Energie Cottbus,FCE,32,9,8,15,34:53,-19,35
14,FC Hansa Rostock,ROS,32,9,6,17,32:50,-18,33
15,1. FC Nürnberg,FCN,32,8,4,20,30:55,-25,28
16,SC Freiburg,SCF,32,6,9,17,33:59,-26,27
17,1. FC Köln,KOE,32,5,8,19,21:59,-38,23
18,FC St. Pauli,STP,32,4,10,18,33:64,-31,22
