#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,29,19,5,5,71:33,38,62
2,Borussia Dortmund,BVB,29,17,7,5,52:26,26,58
3,Bayern München,FCB,29,16,7,6,54:20,34,55
4,FC Schalke 04,S04,29,16,7,6,47:28,19,55
5,Hertha BSC,BSC,29,15,7,7,54:32,22,52
6,1. FC Kaiserslautern,FCK,29,15,4,10,52:45,7,49
7,Werder Bremen,SVW,29,14,4,11,43:36,7,46
8,TSV 1860 München,M60,29,13,3,13,45:49,-4,42
9,VfB Stuttgart,VFB,29,11,8,10,36:35,1,41
10,VfL Wolfsburg,WOB,29,10,7,12,48:44,4,37
11,Hamburger SV,HSV,29,9,9,11,40:46,-6,36
12,Bor. Mönchengladbach,BMG,29,9,9,11,33:41,-8,36
13,Energie Cottbus,FCE,29,9,5,15,30:49,-19,32
14,FC Hansa Rostock,ROS,29,8,6,15,31:45,-14,30
15,1. FC Nürnberg,FCN,29,8,4,17,28:50,-22,28
16,SC Freiburg,SCF,29,5,9,15,28:51,-23,24
17,FC St. Pauli,STP,29,4,9,16,31:57,-26,21
18,1. FC Köln,KOE,29,4,8,17,18:54,-36,20
