#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,30,20,5,5,73:33,40,65
2,Borussia Dortmund,BVB,30,18,7,5,54:27,27,61
3,FC Schalke 04,S04,30,17,7,6,49:28,21,58
4,Bayern München,FCB,30,16,8,6,56:22,34,56
5,Hertha BSC,BSC,30,16,7,7,57:33,24,55
6,1. FC Kaiserslautern,FCK,30,15,5,10,53:46,7,50
7,Werder Bremen,SVW,30,14,5,11,45:38,7,47
8,VfB Stuttgart,VFB,30,12,8,10,38:35,3,44
9,TSV 1860 München,M60,30,13,3,14,46:51,-5,42
10,VfL Wolfsburg,WOB,30,10,7,13,49:47,2,37
11,Bor. Mönchengladbach,BMG,30,9,10,11,36:44,-8,37
12,Hamburger SV,HSV,30,9,9,12,40:48,-8,36
13,FC Hansa Rostock,ROS,30,9,6,15,32:45,-13,33
14,Energie Cottbus,FCE,30,9,6,15,33:52,-19,33
15,1. FC Nürnberg,FCN,30,8,4,18,28:51,-23,28
16,SC Freiburg,SCF,30,5,9,16,28:53,-25,24
17,FC St. Pauli,STP,30,4,10,16,32:58,-26,22
18,1. FC Köln,KOE,30,4,8,18,18:56,-38,20
