#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FC Kaiserslautern,FCK,6,6,0,0,16:6,10,18
2,Bayer Leverkusen,B04,6,4,2,0,13:6,7,14
3,Bayern München,FCB,6,4,1,1,9:2,7,13
4,Borussia Dortmund,BVB,6,4,0,2,10:3,7,12
5,Energie Cottbus,FCE,6,3,2,1,10:8,2,11
6,FC Schalke 04,S04,6,3,2,1,9:7,2,11
7,VfB Stuttgart,VFB,6,2,3,1,6:4,2,9
8,Bor. Mönchengladbach,BMG,6,2,2,2,8:7,1,8
9,Hertha BSC,BSC,6,2,2,2,7:7,0,8
10,1. FC Köln,KOE,6,2,2,2,6:6,0,8
11,TSV 1860 München,M60,6,2,1,3,6:10,-4,7
12,Hamburger SV,HSV,6,1,2,3,9:10,-1,5
13,SC Freiburg,SCF,6,1,2,3,6:8,-2,5
14,Werder Bremen,SVW,6,1,2,3,6:11,-5,5
15,FC Hansa Rostock,ROS,6,1,2,3,3:9,-6,5
16,1. FC Nürnberg,FCN,6,1,0,5,4:10,-6,3
17,VfL Wolfsburg,WOB,6,0,3,3,6:13,-7,3
18,FC St. Pauli,STP,6,0,2,4,2:9,-7,2
