#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FC Kaiserslautern,FCK,5,5,0,0,14:6,8,15
2,Borussia Dortmund,BVB,5,4,0,1,10:2,8,12
3,Bayer Leverkusen,B04,5,3,2,0,10:5,5,11
4,Bayern München,FCB,5,3,1,1,8:2,6,10
5,Energie Cottbus,FCE,5,3,1,1,10:8,2,10
6,FC Schalke 04,S04,5,2,2,1,8:7,1,8
7,Bor. Mönchengladbach,BMG,5,2,1,2,5:4,1,7
8,1. FC Köln,KOE,5,2,1,2,5:5,0,7
9,TSV 1860 München,M60,5,2,1,2,5:8,-3,7
10,VfB Stuttgart,VFB,5,1,3,1,4:4,0,6
11,SC Freiburg,SCF,5,1,2,2,6:7,-1,5
12,Hertha BSC,BSC,5,1,2,2,5:6,-1,5
13,Hamburger SV,HSV,5,1,1,3,6:7,-1,4
14,Werder Bremen,SVW,5,1,1,3,5:10,-5,4
15,FC Hansa Rostock,ROS,5,1,1,3,3:9,-6,4
16,1. FC Nürnberg,FCN,5,1,0,4,4:8,-4,3
17,VfL Wolfsburg,WOB,5,0,3,2,6:11,-5,3
18,FC St. Pauli,STP,5,0,2,3,1:6,-5,2
