#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,13,10,3,0,33:14,19,33
2,Bayern München,FCB,13,10,1,2,30:5,25,31
3,1. FC Kaiserslautern,FCK,13,9,1,3,30:17,13,28
4,Borussia Dortmund,BVB,13,9,1,3,21:9,12,28
5,Hertha BSC,BSC,13,7,2,4,22:17,5,23
6,Werder Bremen,SVW,13,7,2,4,18:14,4,23
7,FC Schalke 04,S04,13,6,4,3,15:13,2,22
8,VfB Stuttgart,VFB,13,6,3,4,17:14,3,21
9,SC Freiburg,SCF,13,4,4,5,18:20,-2,16
10,Bor. Mönchengladbach,BMG,13,3,5,5,15:18,-3,14
11,TSV 1860 München,M60,13,4,2,7,16:26,-10,14
12,Hamburger SV,HSV,13,3,4,6,14:18,-4,13
13,VfL Wolfsburg,WOB,13,3,3,7,18:19,-1,12
14,FC Hansa Rostock,ROS,13,3,3,7,11:19,-8,12
15,Energie Cottbus,FCE,13,3,3,7,13:25,-12,12
16,1. FC Nürnberg,FCN,13,3,1,9,10:24,-14,10
17,1. FC Köln,KOE,13,2,2,9,9:25,-16,8
18,FC St. Pauli,STP,13,1,4,8,12:25,-13,7
